OrderID,InvoiceNo,OrderDate,Year,Month,MonthName,WeekOfYear,Weekday,CustomerID,CustomerName,Region,Country,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Cost,ShippingCost,Profit,OrderPriority,Channel,ProfitMarginPct,GrossMargin
ORD10586,INV20586,2025-05-24,2025,5,May,21,Saturday,C1063,Customer 196,East,Bangladesh,P383,Chairs Model 50,Furniture,Chairs,3,346.72,0.15,884.14,612.96,64.54,206.64,Low,Online,0.2337,271.18
ORD10587,INV20587,2024-06-26,2024,6,Jun,26,Wednesday,C1402,Customer 92,South,Sri Lanka,P305,Laptops Model 40,Electronics,Laptops,1,3684.05,0.15,3131.44,2403.46,53.07,674.91,Low,Retail,0.2155,727.98
ORD10588,INV20588,2025-06-02,2025,6,Jun,23,Monday,C1105,Customer 18,South,Maldives,P832,Laptops Model 17,Electronics,Laptops,3,453.91,0.0,1361.73,854.59,12.51,494.63,Low,Retail,0.3632,507.14
ORD10589,INV20589,2025-07-02,2025,7,Jul,27,Wednesday,C1955,Customer 20,North,Nepal,P755,Storage Model 1,Furniture,Storage,3,1514.86,0.15,3862.89,3404.56,96.88,361.45,Low,Retail,0.0936,458.33
ORD10590,INV20590,2025-03-12,2025,3,Mar,11,Wednesday,C1864,Customer 373,Central,India,P546,Prescription Model 26,Pharmaceuticals,Prescription,1,2905.56,0.0,2905.56,2089.61,55.03,760.92,Medium,Online,0.2619,815.95
ORD10591,INV20591,2025-09-14,2025,9,Sep,37,Sunday,C1410,Customer 29,North,Bhutan,P798,Writing Model 20,Office Supplies,Writing,1,3024.51,0.0,3024.51,1972.85,92.55,959.11,Low,Distributor,0.3171,1051.66
ORD10592,INV20592,2024-11-27,2024,11,Nov,48,Wednesday,C1567,Customer 21,North,Nepal,P307,Binders Model 12,Office Supplies,Binders,2,1502.1,0.15,2553.57,2125.9,72.8,354.87,Medium,Online,0.139,427.67
ORD10593,INV20593,2025-03-09,2025,3,Mar,10,Sunday,C1448,Customer 377,North,Bhutan,P186,Writing Model 41,Office Supplies,Writing,6,1396.18,0.05,7958.23,5154.98,69.57,2733.68,Low,Online,0.3435,2803.25
ORD10594,INV20594,2024-05-03,2024,5,May,18,Friday,C1511,Customer 274,West,UAE,P758,Accessories Model 20,Electronics,Accessories,2,3657.45,0.15,6217.66,4733.17,69.86,1414.63,Critical,Online,0.2275,1484.49
ORD10595,INV20595,2024-11-25,2024,11,Nov,48,Monday,C1826,Customer 335,North,Nepal,P221,Laptops Model 14,Electronics,Laptops,2,517.37,0.2,827.79,827.23,92.66,-92.1,Medium,Retail,-0.1113,0.56
ORD10596,INV20596,2023-11-02,2023,11,Nov,44,Thursday,C1500,Customer 335,Central,India,P853,Phones Model 10,Electronics,Phones,2,3658.25,0.0,7316.5,5735.74,20.64,1560.12,Medium,Distributor,0.2132,1580.76
ORD10597,INV20597,2023-04-04,2023,4,Apr,14,Tuesday,C1051,Customer 158,South,Maldives,P276,Chairs Model 41,Furniture,Chairs,1,3575.08,0.0,3575.08,2348.75,32.9,1193.43,Medium,Online,0.3338,1226.33
ORD10598,INV20598,2023-05-11,2023,5,May,19,Thursday,C1225,Customer 33,North,India,P918,Supplement Model 40,Pharmaceuticals,Supplement,1,2724.48,0.05,2588.26,2194.15,96.19,297.92,Medium,Retail,0.1151,394.11
ORD10599,INV20599,2025-04-03,2025,4,Apr,14,Thursday,C1782,Customer 24,East,India,P956,Tables Model 14,Furniture,Tables,2,2766.92,0.2,4427.07,3674.44,64.64,687.99,Low,Online,0.1554,752.63
ORD10600,INV20600,2024-07-14,2024,7,Jul,28,Sunday,C1168,Customer 225,South,Sri Lanka,P478,Storage Model 36,Furniture,Storage,2,1608.85,0.05,3056.81,1863.03,25.92,1167.86,High,Online,0.3821,1193.78
